list_key,human_code,mean_boot_ss,ci_low_boot_ss,ci_high_boot_ss,freq_ss,salient_ss
list.cause,58,0.05093176404651814,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.cause,59,0.05053035997661405,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.cause,60,0.05065222259545404,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.cause,61,0.049868435785466354,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,22,0.056578606578606576,0.01282051282051282,0.11538461538461539,0.37362820512820516,TRUE
list.conseq,17,0.05783504619537008,0.01282051282051282,0.11538461538461539,0.34967948717948716,TRUE
list.conseq,11,0.057178185604581544,0.01282051282051282,0.11538461538461539,0.20446153846153847,TRUE
list.conseq,6,0.056945418647546306,0.01282051282051282,0.11538461538461539,0.1686153846153846,TRUE
list.conseq,18,0.057082424997404756,0.01282051282051282,0.11538461538461539,0.15629487179487178,TRUE
list.conseq,12,0.057322110513599873,0.01282051282051282,0.11538461538461539,0.13305128205128205,TRUE
list.conseq,2,0.057711791754344946,0.01282051282051282,0.11538461538461539,0.12078205128205127,TRUE
list.conseq,28,0.05483035483035483,0.01282051282051282,0.10256410256410256,0.10814102564102564,TRUE
list.conseq,25,0.057341238882821034,0.01282051282051282,0.11538461538461539,0.09678205128205128,FALSE
list.conseq,8,0.05642063739229731,0.01282051282051282,0.11538461538461539,0.09625641025641025,FALSE
list.conseq,46,0.05761365423942111,0.01282051282051282,0.11538461538461539,0.08488461538461539,FALSE
list.conseq,40,0.05595349320045676,0.01282051282051282,0.11538461538461539,0.08428205128205128,FALSE
list.conseq,3,0.05640767423244764,0.01282051282051282,0.11538461538461539,0.07252564102564103,FALSE
list.conseq,15,0.057322859142879365,0.01282051282051282,0.11538461538461539,0.0723974358974359,FALSE
list.conseq,26,0.05680612693730756,0.01282051282051282,0.11538461538461539,0.07233333333333333,FALSE
list.conseq,67,0.056311736797075525,0.01282051282051282,0.11538461538461539,0.07221794871794872,FALSE
list.conseq,0,0.05542986425339366,0.01282051282051282,0.11538461538461539,0.07207692307692308,FALSE
list.conseq,29,0.056570998937025226,0.01282051282051282,0.11538461538461539,0.07191025641025642,FALSE
list.conseq,27,0.05600403632694248,0.01282051282051282,0.11538461538461539,0.059730769230769226,FALSE
list.conseq,13,0.05568061269373076,0.01282051282051282,0.11538461538461539,0.04815384615384615,FALSE
list.conseq,20,0.05668969442935134,0.01282051282051282,0.11538461538461539,0.03646153846153846,FALSE
list.conseq,42,0.0555469134842239,0.01282051282051282,0.10256410256410256,0.03622853622853623,FALSE
list.conseq,33,0.057445759368836294,0.01282051282051282,0.11538461538461539,0.03597435897435897,FALSE
list.conseq,16,0.05744054535595321,0.01282051282051282,0.10256410256410256,0.035833333333333335,FALSE
list.conseq,24,0.05523676592224979,0.01282051282051282,0.10256410256410256,0.02442185775519109,FALSE
list.conseq,23,0.05670263137467981,0.01282051282051282,0.11538461538461539,0.024369251323159136,FALSE
list.conseq,14,0.055338185043169785,0.01282051282051282,0.10833333333333246,0.02431520955617341,FALSE
list.conseq,21,0.05652444721270632,0.01282051282051282,0.11538461538461539,0.024213666640948487,FALSE
list.conseq,5,0.056451822409269214,0.01282051282051282,0.11538461538461539,0.02414937119049456,FALSE
list.conseq,30,0.056653336469850234,0.01282051282051282,0.11538461538461539,0.024147873545463907,FALSE
list.conseq,45,0.05763385550619593,0.01282051282051282,0.10705128205128234,0.024088190754857422,FALSE
list.conseq,9,0.055537015406863566,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,31,0.056581923213166574,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,32,0.055941549489936584,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,34,0.05734039910573818,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,35,0.0565149136577708,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,36,0.05649341649341649,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,37,0.0561502503250076,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,38,0.056198392003476746,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,39,0.05694501576854518,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,41,0.056129334324823046,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,43,0.057362165731264445,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,47,0.05615494427057596,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,48,0.05648398459900057,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,49,0.05732840667338484,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,50,0.0575682382133995,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,51,0.056321167070352736,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,52,0.057809107648335946,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,53,0.05535689535689536,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,54,0.057133394054814934,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,55,0.0568100358422939,0.01282051282051282,0.11249999999999971,0.01282051282051282,FALSE
list.conseq,56,0.05620347394540943,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,57,0.05704577968526466,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,58,0.05651435459127767,0.01282051282051282,0.10256410256410256,0.01282051282051282,FALSE
list.conseq,59,0.05579476139217797,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,61,0.05813061582292352,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,65,0.05684903331962155,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.conseq,66,0.05640197620821948,0.01282051282051282,0.11538461538461539,0.01282051282051282,FALSE
list.mitig,12,0.062425158236870615,0.014084507042253521,0.1267605633802817,0.40725352112676055,TRUE
list.mitig,17,0.06079931364838779,0.014084507042253521,0.1267605633802817,0.27543661971830985,TRUE
list.mitig,14,0.060932973728898214,0.014084507042253521,0.11267605633802817,0.19722535211267606,TRUE
list.mitig,11,0.0600116307107499,0.014084507042253521,0.11267605633802817,0.15861971830985916,TRUE
list.mitig,4,0.06131237475305922,0.014084507042253521,0.1267605633802817,0.14480281690140845,TRUE
list.mitig,32,0.06186359817143508,0.014084507042253521,0.1267605633802817,0.13130985915492957,TRUE
list.mitig,0,0.059762045202779494,0.014084507042253521,0.11267605633802817,0.09211267605633802,FALSE
list.mitig,34,0.062034176892339955,0.014084507042253521,0.1267605633802817,0.09204225352112676,FALSE
list.mitig,16,0.06065746706962422,0.014084507042253521,0.1267605633802817,0.09195774647887324,FALSE
list.mitig,21,0.06017925736235595,0.014084507042253521,0.11267605633802817,0.09194366197183099,FALSE
list.mitig,8,0.06064439106891602,0.014084507042253521,0.11267605633802817,0.09164788732394366,FALSE
list.mitig,24,0.06112333228580408,0.014084507042253521,0.11795774647887325,0.07907042253521127,FALSE
list.mitig,1,0.06119426366083254,0.014084507042253521,0.11267605633802817,0.06574647887323944,FALSE
list.mitig,22,0.05966969328662329,0.014084507042253521,0.11267605633802817,0.053098591549295776,FALSE
list.mitig,36,0.05923190967668358,0.014084507042253521,0.11267605633802817,0.03953521126760563,FALSE
list.mitig,15,0.06033150120233597,0.014084507042253521,0.11866197183098529,0.03909543346163064,FALSE
list.mitig,19,0.059538397220580394,0.014084507042253521,0.11267605633802817,0.026624535948082863,FALSE
list.mitig,28,0.06059613494923027,0.014084507042253521,0.11267605633802817,0.026502041335273428,FALSE
list.mitig,40,0.060031618281115265,0.014084507042253521,0.12007042253521095,0.02646867118202171,FALSE
list.mitig,38,0.06141533518831933,0.014084507042253521,0.11267605633802817,0.026413758935522686,FALSE
list.mitig,47,0.06031314792307142,0.014084507042253521,0.11267605633802817,0.026399603652063133,FALSE
list.mitig,29,0.059232301233648074,0.014084507042253521,0.1267605633802817,0.026318391795103622,FALSE
list.mitig,37,0.0596847007220268,0.014084507042253521,0.11267605633802817,0.02629013801969288,FALSE
list.mitig,3,0.06070809393492184,0.014084507042253521,0.1267605633802817,0.02627980092768825,FALSE
list.mitig,6,0.05979863000042723,0.014084507042253521,0.11267605633802817,0.02627980092768825,FALSE
list.mitig,18,0.06121781192203728,0.014084507042253521,0.11654929577464757,0.026261884244282142,FALSE
list.mitig,43,0.05900726942298955,0.014084507042253521,0.11267605633802817,0.02619718309859155,FALSE
list.mitig,9,0.060458089817343935,0.014084507042253521,0.1267605633802817,0.014084507042253521,FALSE
list.mitig,13,0.05985158261396335,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,20,0.06039448683535905,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,25,0.0609261630388391,0.014084507042253521,0.1267605633802817,0.014084507042253521,FALSE
list.mitig,26,0.06057544409928522,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,27,0.06100305536925255,0.014084507042253521,0.1267605633802817,0.014084507042253521,FALSE
list.mitig,31,0.06103286384976526,0.014084507042253521,0.1267605633802817,0.014084507042253521,FALSE
list.mitig,33,0.0600888754989832,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,41,0.06127754583964154,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,42,0.060212805215572915,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,45,0.061342134882730506,0.014084507042253521,0.1267605633802817,0.014084507042253521,FALSE
list.mitig,46,0.06103796693202695,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,48,0.05949490043710539,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,49,0.05952380952380953,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,50,0.06021240712885729,0.014084507042253521,0.1267605633802817,0.014084507042253521,FALSE
list.mitig,51,0.05932565087494665,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
list.mitig,52,0.06066816654852529,0.014084507042253521,0.11267605633802817,0.014084507042253521,FALSE
